Transaction_ID,User_ID,Merchant_ID,Transaction_Amount,Transaction_Hour,Transaction_Day,Transaction_Month,Location_Lat,Location_Lon,Device_Type,Transaction_Type,Previous_Transaction_Days,Days_Since_Card_Issued,Fraud
TXN002073,2801,984,3039.4704482729408,7,3,7,22.058509220054578,71.52558259917488,POS,Online,12,3085,0
TXN002074,4854,1748,1845.8868823443436,17,19,9,20.559079853792475,77.69102135599124,Mobile,Online,19,1937,0
TXN002075,4146,1521,102.55062604723845,4,12,1,43.38862481285929,66.76534830526222,Mobile,Online,0,46,1
TXN002076,3839,428,2500.3386327550493,11,7,3,19.72350024716334,84.17012917504343,Desktop,Online,14,3310,0
TXN002077,4993,783,5063616.646448093,2,19,2,-85.27394565091666,56.0516564007865,Mobile,Online,129,22,1
TXN002078,3934,954,1087.897360009374,18,17,5,33.03874371069141,96.79199828644717,Mobile,In-Store,11,854,0
TXN002079,4279,1692,6859.651280329151,22,24,6,21.32802845391712,83.7975399306434,Mobile,Online,25,2344,0
TXN002080,692,34,5014.692267540804,13,5,8,13.760204069921487,77.78973349732425,POS,Online,8,1091,0
TXN002081,2551,1513,3281.36475004498,15,28,1,11.833466388952484,95.26854414123368,Desktop,Online,19,1640,0
TXN002082,620,1470,1311.4447799276777,22,25,5,21.529926629640315,68.85861647836549,Mobile,Online,28,3154,0
TXN002083,2910,1197,2851.6366143014175,0,17,1,21.98010808326913,87.26054944018544,Mobile,Online,17,3015,0
TXN002084,2349,127,7417331.376493924,1,12,7,-73.97138262234095,143.6889735867564,ATM,ATM_Withdrawal,142,67,1
TXN002085,4592,162,2295.2940863309636,9,1,3,23.69007947032807,79.08309306508885,Mobile,In-Store,5,923,0
TXN002086,4754,580,6026.40616998549,14,5,3,28.82327140873031,81.11065412696341,Mobile,In-Store,1,1374,0
TXN002087,3761,1426,2197.6759681106837,17,22,4,27.244742487458726,91.01792655833337,Mobile,Online,3,990,0
TXN002088,2359,1660,1024.3928742758826,20,27,7,27.427658058055798,87.94789303336621,POS,In-Store,7,621,0
TXN002089,3556,377,3558.482641894599,11,26,6,34.10757185572892,73.96694341436871,Mobile,In-Store,1,3571,0
TXN002090,1685,1640,4481.543681818583,19,18,10,22.31305371744615,75.27744443193663,Mobile,In-Store,12,1423,0
TXN002091,991,225,7784.139560901808,18,3,9,31.148930264329497,83.23147029581241,Desktop,Online,28,2888,0
TXN002092,776,828,3184.6799628643985,8,13,9,12.906326166023936,93.63315285560384,Mobile,Online,6,3418,0
TXN002093,2044,132,6034937.873497436,3,4,11,21.261842753618012,122.10337338324712,ATM,ATM_Withdrawal,96,82,1
TXN002094,2367,784,449.6952830255341,17,21,12,8.092714587670555,72.9516318147684,Desktop,Online,16,1521,0
TXN002095,305,436,886.4206559260176,13,18,4,21.206754918974156,77.94630967980069,Mobile,In-Store,5,1191,0
TXN002096,3362,159,1072.914774648982,16,23,7,9.291101738754076,83.70386340036579,Mobile,Online,4,2313,0
TXN002097,2471,1022,504.3559942655047,23,28,2,28.20587080593161,95.48123067795748,Mobile,Online,23,1649,0
TXN002098,4601,569,2464.7266999354492,21,22,11,13.823057600773627,68.65765393743845,POS,Online,4,1407,0
TXN002099,4133,307,1617.8882680936497,11,21,10,25.511836361919823,75.2939621820119,Desktop,Online,22,3077,0
TXN002100,4733,1930,140678.37845350703,1,12,10,32.84727396022204,-61.135007469000044,Mobile,Online,0,11,1
TXN002101,4006,87,588.0274945345132,16,14,5,27.42922478928051,79.39288056876127,POS,Online,3,1693,0
TXN002102,3225,1057,3251.7204317764795,13,18,3,22.637433707120515,85.33599824461075,Desktop,In-Store,3,2425,0
TXN002103,3684,1367,2224.6426712798348,17,4,10,21.79164328307281,82.21866164197299,POS,Online,14,223,0
TXN002104,4811,141,992.8018270581467,9,17,2,22.062594905490393,75.54486960201362,POS,Online,14,1262,0
TXN002105,3330,1251,3279.4159423395377,8,25,8,22.875358838713314,92.0792701572856,Desktop,Online,21,1442,0
TXN002106,2139,299,6406.471557803296,14,5,2,26.194329111616696,89.00938432367634,Mobile,In-Store,20,1365,0
TXN002107,430,614,8490.260727392164,8,1,10,20.33343659768142,87.58129519161491,Mobile,Online,17,2489,0
TXN002108,561,1731,3021.773034633385,17,12,6,22.062817781131955,89.12503147709427,Mobile,Online,3,2343,0
TXN002109,2607,635,5976.590703616899,23,5,2,10.159838657659531,90.31412868516853,Mobile,In-Store,2,336,0
TXN002110,1824,847,2693.431935947493,19,20,6,29.710681479778042,70.68833695291852,Desktop,Online,16,1497,0
TXN002111,3572,737,2572.016088000135,22,4,7,8.926614921961995,94.2983015789797,Mobile,In-Store,10,3503,0
TXN002112,3700,1969,1197.8644074520814,7,1,3,22.972173940951503,77.27680639302902,Desktop,Online,6,1202,0
TXN002113,4910,895,1264.4597449396538,16,8,2,28.893884483681493,81.22596565170782,Mobile,Online,29,3543,0
TXN002114,2955,24,3989.6526697370487,8,8,4,27.591824753701587,87.12974463479655,POS,In-Store,7,2726,0
TXN002115,3057,1177,4795.840855732957,0,23,5,32.239679642909415,76.14926763539538,Desktop,Online,14,1830,0
TXN002116,1882,634,592.6447005652744,8,21,4,32.18539378906545,83.87395345109061,Desktop,Online,12,92,0
TXN002117,3916,1828,3223.7094260142403,20,8,10,28.96864815493243,72.49013705816644,Mobile,In-Store,16,2848,0
TXN002118,4096,606,4600.990806670692,0,18,6,31.16344006433067,88.68667858683118,POS,Online,5,2686,0
TXN002119,58,1927,3404.1873078546137,20,18,10,9.40504137747053,89.96965602711077,Mobile,Online,0,2278,0
TXN002120,1229,597,3185.97500195698,14,7,8,27.817967919564154,93.71668350943533,POS,Online,12,2301,0
TXN002121,1433,1301,5528.099017498082,17,1,3,31.413313404825047,87.29100445367723,Mobile,In-Store,17,318,0
TXN002122,2022,1957,2640.3624334748088,8,4,7,23.724419792533528,91.6970256760869,Mobile,Online,8,1158,0
TXN002123,4210,809,5569.6186491969775,10,26,2,29.66842734882174,75.6118378807994,Desktop,In-Store,11,2972,0
TXN002124,4584,193,204914.53032582926,0,19,5,-32.0106177462316,-36.78898855667663,Mobile,Online,0,12,1
TXN002125,2290,1181,6606.117162640534,10,22,12,16.362687564088827,82.19812113528918,Desktop,Online,0,1320,0
TXN002126,3731,614,445954.8041532909,1,6,3,-46.58919822126084,87.57960719722689,Mobile,Online,0,9,1
TXN002127,882,1161,194.38462356025002,12,6,1,20.387717640153475,84.12807443497461,Mobile,Online,27,1291,0
TXN002128,4080,1860,1484.3950942778902,10,23,11,22.391993602563222,75.35332159416545,Mobile,In-Store,27,246,0
TXN002129,2324,1117,8464.975169415713,20,6,7,25.849101873024406,78.10962904067665,Mobile,In-Store,12,1872,0
TXN002130,1734,1,913.6538520743225,23,15,2,33.695602357570685,94.71238579497805,Mobile,In-Store,1,2934,0
TXN002131,132,1323,5316.429722525111,12,26,6,34.26166374385992,92.44682804795437,Mobile,Online,23,1414,0
TXN002132,1248,451,2387.968321668639,8,21,7,33.36292910277591,84.90424974779256,Mobile,Online,22,2754,0
TXN002133,4222,436,3133.247585852594,16,2,12,11.872287909917912,82.24178433599701,POS,In-Store,15,3536,0
TXN002134,1707,1241,50.0,19,14,9,24.71206714627123,92.10753889532045,POS,Online,0,3020,0
TXN002135,3247,1060,2350.2776722867293,10,23,12,34.08343602559959,75.50049076044887,Desktop,In-Store,7,332,0
TXN002136,2146,70,4237.329026761892,15,17,3,21.76131067980539,93.53373328503477,POS,Online,2,2764,0
TXN002137,4132,1553,2434.9346424882324,10,7,4,34.10590425584855,76.95037720651182,POS,In-Store,4,3563,0
TXN002138,4116,1997,2355.8097344393395,11,19,10,26.145371446203377,88.78553068196635,Desktop,In-Store,11,371,0
TXN002139,4280,1525,3287.63265987544,0,1,12,26.53264457210498,69.43589819116853,Desktop,Online,24,3380,0
TXN002140,3574,2000,2126.2809877684185,8,5,4,28.244044275774883,89.22169705836524,Desktop,Online,0,2976,0
TXN002141,546,16,430.70817399008183,19,24,5,26.009573901041687,91.13642956646441,Desktop,Online,15,539,0
TXN002142,3374,614,2163.40977038258,12,11,5,33.23749316629322,79.44712902313796,Desktop,Online,20,3589,0
TXN002143,3322,1688,2547.170867766834,22,11,9,31.852097083489905,91.59143473296247,Mobile,Online,3,2205,0
TXN002144,2291,523,5854.644842075295,19,2,7,21.547579484650292,88.51157161555832,Desktop,Online,20,1051,0
TXN002145,3312,874,4860.464285180127,11,12,12,33.43720771388874,74.38538548237236,Mobile,Online,4,1293,0
TXN002146,1498,166,750.0365866633158,20,23,2,18.863599228864754,86.54399245803067,Mobile,In-Store,22,2442,0
TXN002147,2232,884,1980.1519024906736,23,26,5,10.174359048978111,70.95268670794952,Mobile,Online,14,2680,0
TXN002148,3278,71,4212.198273337378,14,24,5,31.245356433594505,95.69299349147765,POS,Online,24,3609,0
TXN002149,3765,1720,2996.8238466337784,8,5,6,22.31333812096223,91.36107585782983,Mobile,Online,25,1235,0
TXN002150,992,377,2216.732641326068,18,22,7,30.397628619597896,86.87353630563436,Mobile,In-Store,14,694,0
TXN002151,3964,1973,1305.5496651059264,7,2,1,31.518220944783767,74.39852477107513,Mobile,In-Store,1,3123,0
TXN002152,3201,331,1923.4915089135125,10,12,6,16.038186147120676,89.12999478532423,Mobile,In-Store,18,2247,0
TXN002153,2046,678,3559.776033118128,17,12,10,26.56366207835155,95.48564700271065,POS,In-Store,1,2697,0
TXN002154,4476,703,1139.7502758551666,18,21,7,25.721833638961538,69.88882727212176,Mobile,Online,8,403,0
TXN002155,2626,1121,1202.508573215023,19,11,12,23.805854467583046,78.92396835675204,Desktop,In-Store,6,3364,0
TXN002156,2685,654,3646.594605430969,15,1,3,33.108506970999606,71.40167617600642,Mobile,In-Store,4,2029,0
TXN002157,2312,1357,2750.9475968290426,13,1,6,17.033037183403064,94.27002812946888,POS,Online,18,2102,0
TXN002158,1917,1185,431502.5131600163,2,26,5,-24.44289033478239,146.50400850596594,Mobile,Online,0,13,1
TXN002159,4593,638,5034.5350384047215,14,14,12,33.72752972679166,81.54978768331122,POS,In-Store,2,3564,0
TXN002160,2645,124,5224.448495469018,10,13,11,22.09619445206172,68.47938132327795,Desktop,In-Store,9,2223,0
TXN002161,3933,1422,1753.0339696086548,9,5,5,21.25729408716992,82.51486774668416,Mobile,Online,3,2452,0
TXN002162,358,1365,350.861227234067,17,14,7,10.50616453629884,84.2828816346222,Mobile,Online,3,1381,0
TXN002163,4357,149,249.20766916430284,14,18,3,21.90687482138886,89.58544963836066,Mobile,Online,20,545,0
TXN002164,2269,213,1466.284148586206,8,12,9,8.654278225763118,94.51963974831949,Desktop,In-Store,23,1530,0
TXN002165,92,280,1515.4479336186992,12,19,1,20.164240198057072,88.57177548635602,POS,In-Store,18,2692,0
TXN002166,4883,269,3325.5073530805057,15,5,1,11.03937934155832,78.03105257230604,Desktop,Online,2,2099,0
TXN002167,1108,654,3248.445247880496,0,12,4,19.374521080134755,90.96898693673097,POS,Online,26,170,0
TXN002168,335,183,2566467.4546378325,17,15,5,55.042618674585825,-116.02215405744101,ATM,ATM_Withdrawal,8,857,1
TXN002169,3896,452,1666.8515549289173,11,9,3,10.336866289094132,91.08361870858758,Desktop,In-Store,18,2435,0
TXN002170,623,858,5827.92939622194,18,1,10,17.42599144985636,94.32826296644197,Mobile,Online,24,692,0
TXN002171,1583,1093,1318.1598489527848,9,20,9,19.917655918979094,80.27706413740864,Mobile,Online,28,3559,0
TXN002172,3415,1858,3409.4272549263424,20,26,2,25.018596331913564,91.80891604832303,POS,In-Store,13,123,0
TXN002173,2748,1431,224.67576779463525,13,10,7,23.447621254000694,87.64898480168137,Desktop,Online,2,3616,0
TXN002174,2496,882,2596.159609645665,11,18,9,33.05630182041712,88.99134422377782,POS,Online,29,98,0
TXN002175,3373,1563,3560.7252871533838,23,13,11,22.990752271070836,82.89476756997587,POS,Online,17,52,0
TXN002176,2618,1764,3083.46776630218,7,6,9,16.129428700586722,93.44023931061338,POS,Online,7,1171,0
TXN002177,3752,1552,5949.2954191809995,7,15,7,11.369898994137717,83.86915876614691,Mobile,In-Store,26,1273,0
TXN002178,4380,1458,5570624.282648075,3,8,4,-34.579402529436216,-99.92889356460428,Mobile,ATM_Withdrawal,116,12,1
TXN002179,2875,344,2876.927520417457,17,19,9,11.34288967394141,85.01871550792794,Desktop,Online,21,1371,0
TXN002180,4420,788,5539.01097771572,20,10,12,26.1162639469742,89.73497945305428,Mobile,In-Store,20,3333,0
TXN002181,1350,1527,3428.0920153663196,10,10,11,17.536208837158597,80.15608881109122,POS,Online,25,1003,0
TXN002182,3953,455,452.97349564816295,14,2,4,24.477251531732318,68.24190320838277,Mobile,Online,11,904,0
TXN002183,51,239,3550.8737254405046,12,7,7,21.662620587353796,96.71497021463188,Desktop,Online,3,2819,0
TXN002184,3615,216,4603.78548015934,22,26,2,8.229297755462134,88.60509056760921,Desktop,In-Store,16,3414,0
TXN002185,3862,1114,2621.483913007153,13,13,8,34.01851758201046,94.31188740001355,POS,Online,19,277,0
TXN002186,4710,107,3656.9207240267106,13,14,1,17.373960371284227,92.5732015256417,Mobile,Online,14,955,0
TXN002187,2281,1098,5318.6295362824,9,26,2,33.67436167851889,87.42244869117577,Mobile,Online,26,610,0
TXN002188,703,80,209852.92339925957,18,11,12,61.47123632162999,-95.70760346651369,ATM,ATM_Withdrawal,7,762,1
TXN002189,1499,234,1144.4694289214217,18,15,4,22.16755385723257,69.83199731547393,Mobile,Online,23,3001,0
TXN002190,872,190,1786.368053579754,7,9,10,20.417912344690293,77.09099636407194,Desktop,In-Store,5,702,0
TXN002191,1469,900,5036.5857092696,22,26,12,8.183912207790588,91.28927986636704,Mobile,In-Store,5,809,0
TXN002192,3102,808,2405.922681488401,11,21,7,24.89359786079513,85.96285670673312,Mobile,In-Store,21,994,0
TXN002193,2009,519,2842.1597242035286,0,23,1,20.044500109970343,88.38162420260743,Desktop,In-Store,27,2172,0
TXN002194,3542,1102,2048.322050562525,12,8,1,29.62163355306593,68.06355585901561,Desktop,Online,9,1868,0
TXN002195,3294,1327,4920.15394603467,0,28,7,33.03406472901081,96.74048776661854,Mobile,Online,27,2952,0
TXN002196,2933,922,4877.201801140667,21,5,1,29.734999496951,94.6529872374146,Mobile,In-Store,21,2362,0
TXN002197,2837,1449,5726.762209619319,17,23,1,16.107444349207363,95.03358745339028,Desktop,In-Store,15,1610,0
TXN002198,3997,1280,247.3382796148444,22,26,3,33.87838894636707,76.19776612643432,Mobile,Online,22,578,0
TXN002199,2363,808,1070.7853926952564,20,3,8,15.827195673696178,82.75805560241679,Mobile,In-Store,24,1737,0
TXN002200,1817,1349,1492.7836251860977,18,27,1,24.769226698841766,70.38128610318428,Mobile,Online,26,1016,0
TXN002201,347,1127,5034.032898842828,7,12,5,17.746893882058878,91.60681823326928,Mobile,Online,3,907,0
TXN002202,2977,460,2878.131061334643,19,25,11,9.09895892270372,82.50516747464353,Mobile,Online,25,2045,0
TXN002203,1250,121,4289.747957272226,18,2,6,25.08139409753676,93.67090720301509,Mobile,Online,11,1464,0
TXN002204,4454,930,3951.664387543409,8,2,11,22.85190059276518,95.24613947939531,Mobile,Online,18,1680,0
TXN002205,2490,970,5571.4909424453235,15,8,12,33.39089870802516,85.88685433423568,Mobile,In-Store,7,1274,0
TXN002206,1879,241,6568013.351087587,4,24,2,-75.34871450966243,86.33405880616982,ATM,ATM_Withdrawal,74,11,1
TXN002207,105,1539,520.1230796257605,0,9,2,9.102182814024385,71.46040514710154,Mobile,In-Store,5,1956,0
TXN002208,2228,1137,1582.645231939372,12,20,12,20.119040075769668,95.1142973397479,Mobile,In-Store,17,2035,0
TXN002209,512,1957,1522.2168736278222,12,6,11,18.6964725535853,75.12254906625,Mobile,In-Store,29,528,0
TXN002210,3551,1875,3568.8793053673044,0,10,6,28.87817953728363,71.96744438264572,Desktop,Online,2,3288,0
TXN002211,3609,797,2809.6850204584102,21,8,8,29.26602931886824,82.03232136167188,Mobile,In-Store,9,2238,0
TXN002212,1397,1024,572.1079262596659,14,25,6,34.82755462797855,72.96451701719428,Desktop,Online,17,2446,0
TXN002213,4549,1695,4159.139223709785,11,5,7,24.854142366288936,68.4836725441806,POS,In-Store,17,1179,0
TXN002214,669,448,1493.8925203433364,0,15,11,25.633374254962526,90.21472468224523,Desktop,In-Store,22,274,0
TXN002215,4201,1212,835.7098320334464,7,13,1,29.141399841453367,84.6444136522928,Mobile,In-Store,28,3512,0
TXN002216,2238,1323,2098.169109574705,10,14,12,8.0130276299642,84.24097830011902,Desktop,Online,13,170,0
TXN002217,2596,384,2922.8246839264575,13,15,12,15.969388517683585,84.2100221858452,Mobile,In-Store,26,2057,0
TXN002218,4252,1387,1209.3723941138471,19,13,7,34.834558906326876,86.47814032724868,Mobile,Online,23,654,0
TXN002219,2498,430,2610.9566469820165,14,18,7,13.002206134200943,90.89480692408843,Desktop,Online,7,2146,0
TXN002220,2787,488,361901.421217166,4,8,8,47.59473099784205,61.55420651483334,Mobile,Online,0,18,1
TXN002221,3617,539,2449.3738701699203,8,18,10,23.644877625505785,95.77178697825073,Mobile,Online,4,1337,0
TXN002222,2442,1764,2626.5729973592565,16,18,5,31.197945239781344,81.58310499670223,POS,Online,28,3372,0
TXN002223,4282,697,2696.756846728449,8,24,3,33.07432888608355,96.98901118580721,Desktop,Online,26,1476,0
TXN002224,811,926,3935.7243098910985,21,25,11,26.751392376374408,79.78502198627298,Mobile,In-Store,14,1293,0
TXN002225,1335,1155,4015.816884065901,22,15,8,33.978772080418594,82.59404850450846,POS,Online,17,1792,0
TXN002226,1389,1662,4748.1123358539335,7,12,2,18.31745429834301,73.16222756346326,Desktop,In-Store,26,1982,0
TXN002227,1332,1090,1028.611132752064,8,1,1,21.988477158517632,84.68528667307129,POS,Online,18,3546,0
TXN002228,3257,1406,706.0797068640841,18,20,3,20.712924307361618,90.54188698147252,Desktop,Online,23,3384,0
TXN002229,1283,1402,4628.787101230362,0,14,9,34.23567747956269,70.08982601390005,POS,Online,29,1043,0
TXN002230,3900,1182,656.2066390613779,10,4,5,15.223361428098462,76.60331854669256,POS,Online,14,106,0
TXN002231,4890,979,2170.8792280236908,19,12,2,15.380507484343266,79.82575243337715,Mobile,Online,16,3234,0
TXN002232,1371,204,2975.855981747929,7,16,10,9.503104199917455,72.53710747471243,Desktop,Online,9,1589,0
TXN002233,2601,431,3959.8630615905136,13,6,5,17.524732911046996,90.42565779438969,Mobile,In-Store,27,569,0
TXN002234,1964,1766,1442.8190843392908,16,25,5,9.472168363417142,86.47237787270699,Mobile,Online,0,2952,0
TXN002235,4988,916,6936.6568695396945,12,25,2,30.056832242348136,71.84640093590795,Mobile,In-Store,23,3480,0
TXN002236,1983,1710,3015.2760170098372,16,15,6,18.860383566900246,96.14738682577546,Mobile,Online,18,678,0
TXN002237,2016,1019,2293.428999153487,15,25,8,24.726862999209064,72.3681013741487,Mobile,In-Store,3,3292,0
TXN002238,2822,1546,3508.773902925378,16,2,9,18.425791446997792,78.41553935756941,Desktop,Online,26,2490,0
TXN002239,4320,455,5137.562650320317,8,8,10,32.89731509797861,76.7919178889087,Mobile,In-Store,20,1470,0
TXN002240,757,1763,659593.7987560753,3,17,12,32.20545111163213,79.94337331442065,Mobile,Online,3,995,1
TXN002241,3955,1513,2284.7767788916217,16,22,2,11.573151919314634,87.49686251592033,Mobile,In-Store,17,3279,0
TXN002242,1078,594,4419.676010801813,15,11,7,23.324232664797556,71.5738504313836,Desktop,Online,14,62,0
TXN002243,2128,1349,1127.8506299328942,14,12,12,26.758221471433146,85.94284992515695,Desktop,Online,1,601,0
TXN002244,1844,309,6625.776679535658,12,13,6,16.33298025323412,87.02858215973373,Mobile,Online,3,1867,0
TXN002245,3362,1434,794.0414240156931,12,11,4,30.28857069433745,71.66942140403948,Desktop,In-Store,28,1016,0
TXN002246,2742,1077,1603.2054478118112,13,5,11,28.856622848331632,88.28027917754405,Mobile,In-Store,25,2863,0
TXN002247,418,2000,3010.2089314451446,8,9,3,9.150768750253363,75.0918257525747,Desktop,In-Store,10,1946,0
TXN002248,4192,557,1114.7998308320116,9,11,10,27.35276797910872,75.67415528665033,Mobile,Online,0,163,0
TXN002249,4618,825,4442.009007468191,23,15,3,10.887733622335995,92.50016706872898,Mobile,Online,8,1950,0
TXN002250,1405,1330,2588.738825210542,20,27,5,17.466951846919432,94.70656216655689,POS,In-Store,3,2789,0
TXN002251,4268,411,1560.5005270704928,8,16,10,34.91749574777026,74.88537627137569,POS,In-Store,20,2528,0
TXN002252,427,966,59.8900518080642,2,26,6,54.2940810723039,107.61534607041028,Mobile,Online,0,46,1
TXN002253,4252,865,253688.92085970417,2,17,4,-32.47465200970407,98.76401639681359,Mobile,Online,0,9,1
TXN002254,3668,1553,1171.493485533979,21,13,6,29.945938861279465,68.91057511628223,POS,Online,29,1594,0
TXN002255,2317,436,3124.6571807097553,20,5,7,24.52646159466098,82.27928610832272,POS,In-Store,17,1560,0
TXN002256,2837,1582,1530.596006265985,21,25,12,18.444601638398773,76.60820969285709,Desktop,Online,14,254,0
